seller_id,recency_max,recency_min,frequency,monetary_value,review_score,cluster_id,cluster_name
38f276ca6e7cc95a6d1bb55ac9e5550f,275,275,1,36.84,5.0,1,Dogs
3903c788ded8dc03b5ebab37a2f3e9a1,24,96,5,48.266,4.0,1,Dogs
391bbd13b6452244774beff1824006ed,177,177,1,81.6,1.0,1,Dogs
391fc6631aebcf3004804e51b40bcf1e,3,692,521,102.67472168905955,4.037428023032629,2,Cows
392353362d22cc2c236e1ee81ff19890,6,137,5,108.23800000000001,4.6,2,Cows
392e0502231ae2f8b29994ef6398cd77,178,596,17,110.75235294117648,4.352941176470588,1,Dogs
392f7f2c797e4dc077e4311bde2ab8ce,8,8,2,44.28,5.0,1,Dogs
3935fe5fe0f82787a9dcb8deb62be09d,4,134,16,131.334375,4.0,2,Cows
3968920b9aa752ab98f7d5888c9252f2,22,117,8,102.19125000000001,3.875,2,Cows
3969863bb8af7f72580b3b1ffd3a17b3,14,277,12,85.9825,4.083333333333333,2,Cows
397c4d0c005b6f41f90098ac724e28cb,25,141,5,1724.4739999999997,4.4,0,Opportunities
3985a3c45be355a4c57fde108bfabd1c,435,579,7,73.74285714285715,4.0,1,Dogs
3986c0b54f6b748b75e7bd4e092aa3e5,11,11,1,40.27,5.0,1,Dogs
398cb257329ef7af7f1943a8974a3cbc,40,40,1,161.37,5.0,0,Opportunities
39a5005f2605cbdb4f9ac14485cabfd1,25,63,3,244.5533333333333,5.0,0,Opportunities
39c763cca83e654764b7a4a650fb9b7c,32,348,11,89.47363636363636,3.8181818181818183,2,Cows
39d54ff918774174706fb065d7f9dc07,36,276,22,94.8840909090909,4.045454545454546,2,Cows
39d61be7a92eb77b7da367bd4845bc0e,22,160,7,129.94571428571427,4.0,2,Cows
39f776d2974049026ff531fc42ef2a3e,125,228,3,391.46999999999997,3.6666666666666665,0,Opportunities
3a1a1fec38dd360f15fc912e821e169d,115,305,15,165.24066666666664,3.8666666666666667,0,Opportunities
3a3c180dd702a725bd0ba4117689239e,116,116,1,77.38,4.0,1,Dogs
3a3e46d10f74d8a6ca76e2b538f106a0,95,204,2,183.285,4.5,0,Opportunities
3a4127e1ba7208ea37044c5092aae170,47,132,5,384.83000000000004,4.0,0,Opportunities
3a490ba60afa30ece0e7d50cfe74a4f0,253,503,8,211.88375,4.625,0,Opportunities
3a52d63a8f9daf5a28f3626d7eb9bd28,574,574,1,52.78,1.0,1,Dogs
3a734b715d333a2588a3d54a0c9b8746,226,390,15,194.69733333333335,4.533333333333333,0,Opportunities
3a79f35a2344ede41af21267f61d5ec6,286,286,1,291.49,1.0,0,Opportunities
3aa3c89ae3cd482385568be76120f63c,82,82,1,48.94,4.0,1,Dogs
3ab971ce71839580d2ae5b4e40fe8044,9,86,35,165.63571428571427,3.8285714285714287,2,Cows
3ac588cd562971392504a9e17130c40b,11,11,1,19.29,5.0,1,Dogs
3ade81dab5a172b88e1871c28ae05260,4,327,28,244.79250000000002,4.071428571428571,2,Cows
3afc536624bc2e65bddfb5db33cc01f3,78,217,6,69.84500000000001,3.5,1,Dogs
3b15288545f8928d3e65a8f949a28291,15,525,101,170.1254455445544,4.0495049504950495,2,Cows
3b18f9856c6eb2413eafedb58e9eecd9,139,139,1,335.09,5.0,0,Opportunities
3b872fd4747f01cc56206f2934198618,8,274,25,153.724,3.88,2,Cows
3bb32fedaa74e4ad20f4ce067733bd31,23,26,2,81.28,4.5,1,Dogs
3bb548e3cb7f70f28e3f11ee9dce0e59,20,542,46,218.55500000000006,4.195652173913044,2,Cows
3bdff180c7e1f6551a643b99c265a120,133,573,56,71.64428571428572,4.196428571428571,2,Cows
3be5841cdcc46de4ed3f9116f104b2c5,562,581,4,171.9875,4.75,0,Opportunities
3be634553519fb6536a03e1358e9fdc7,1,416,80,91.50749999999998,4.025,2,Cows
3bfba5a77604f6dfae7e6dd7aaf65821,7,19,4,554.5475,5.0,0,Opportunities
3c010235b7345c92f125d14ee232a76b,14,58,15,267.02133333333336,4.666666666666667,2,Cows
3c03b12bab54d8b37d79d914bfdb1aa0,5,248,37,140.04513513513513,3.7567567567567566,2,Cows
3c3017960b2dbd72711a61f0400aab8f,510,577,9,123.0688888888889,3.888888888888889,1,Dogs
3c487ae8f8d7542beff5788e2e0aea83,11,384,30,336.8449999999999,4.2,2,Cows
3c4e0452bff7a2a788179488d3d77032,158,267,32,136.01625,3.875,2,Cows
3c7c4a49ec3c6550809089c6a2ca9370,10,359,139,46.941942446043285,3.6906474820143886,2,Cows
3c88ed2e76a2247933a15daa7161eb1c,208,208,1,306.2,5.0,0,Opportunities
3ca08eeb8d5595949fed424bd3677742,233,474,13,164.46,4.6923076923076925,0,Opportunities
3cfa1358a6caa965278721344c8d76f2,76,133,5,644.306,4.8,0,Opportunities
3d01d1c414c44b5943a09619ff3853cb,412,419,4,94.205,4.5,1,Dogs
3d0cd21d41671c46f82cd11176bf7277,23,385,9,77.19777777777777,4.666666666666667,2,Cows
3d2400ac620cffa23ac81bd192f7f555,16,16,1,113.9,5.0,1,Dogs
3d2531eccfbde1d7c8db7a3a12fb267a,9,127,10,221.26000000000005,3.9,2,Cows
3d290fe363c60a77498c1126fd3fb8d3,451,535,3,78.01333333333334,4.333333333333333,1,Dogs
3d39fbf22a665714baf62fae36029e23,277,591,8,329.35375,4.75,0,Opportunities
3d3ccf2b2f8134b10dce9dd446f0e075,19,69,3,250.17666666666665,3.3333333333333335,0,Opportunities
3d4824f20035949c710eaf111f869d39,6,85,8,88.1575,4.0,2,Cows
3d49bfdd1b43a7fe169b3740067acc61,7,60,3,92.27333333333333,4.666666666666667,2,Cows
3d4b1ae7539303b5704493798893e82c,181,265,6,203.615,4.833333333333333,0,Opportunities
3d5d0dc7073a299e31fa718ce1bc00b6,22,76,21,48.910476190476196,4.428571428571429,2,Cows
3d621842b2ed28e2b474132480edac3c,271,392,8,124.6425,4.625,1,Dogs
3d62f86afa7c73be2628a3be1423f5a0,231,258,2,27.21,4.0,1,Dogs
3d68c634a99a1ba46dbca3967a69c623,27,37,2,428.85,5.0,0,Opportunities
3d700782d7818f2c1e0d7a9e9d75fc00,414,492,3,78.36999999999999,3.6666666666666665,1,Dogs
3d871de0142ce09b7081e2b9d1733cb1,3,542,1064,110.50898496240619,4.173872180451128,2,Cows
3d8fa2f5b647373c8620330c4e077a9f,14,121,42,104.21571428571427,4.154761904761905,2,Cows
3da38366e7bd9baf6369071f782ecdf0,237,237,1,86.43,1.0,1,Dogs
3db66a856d18a9cba7c9241fc5221c50,8,495,94,122.99914893617013,4.191489361702128,2,Cows
3dbbce181edfaa4a597ec858c382d2ec,260,499,17,75.79823529411766,4.235294117647059,1,Dogs
3dc69bf2c42f0568a5c4791ec3fd3745,194,194,1,167.62,3.0,0,Opportunities
3ded4e2d5f135cb103e5949d7263d2dd,194,194,1,62.38,5.0,1,Dogs
3df020b72d3d44b3af9d110fa3940b65,9,411,55,126.42109090909092,4.054545454545455,2,Cows
3dfd3dc96f7f8598eca74e9ac8a2fa31,73,289,6,49.37166666666667,4.0,1,Dogs
3e35a8bb43569389d3cebef0ce820f69,138,138,1,84.68,5.0,1,Dogs
3e46a38ee171c503c3b4a3f23fe3bf0c,68,68,1,69.01,5.0,1,Dogs
3e51f9cbe317bc3a88f2c76583811ee4,15,15,1,84.78,5.0,1,Dogs
3e8bd881d92466e63ba9e3e809cd3c50,125,193,8,256.22625,4.125,0,Opportunities
3ea00e1dea2b0659dbaf654735929220,167,552,7,92.85285714285715,4.857142857142857,1,Dogs
3ea08c48e851106d2f584349daba335f,76,76,1,192.94,4.0,0,Opportunities
3ef37b7ca6dd2b80bd8af81a62504996,361,544,2,370.485,4.5,0,Opportunities
3f0e48d209018b466fcd3bb4ccfeb520,219,392,9,628.3111111111111,3.888888888888889,0,Opportunities
3f2af2670e104d1bcb54022274daeac5,101,269,5,228.04000000000002,3.0,0,Opportunities
3f3486b61f45078d4f31ee5e43d8c5bb,12,267,39,119.3110256410256,4.333333333333333,2,Cows
3f8034bfc6b8b4135534975d49f04c63,462,588,11,138.44818181818184,4.0,0,Opportunities
3f84fefc07dc159b268d4a77d3e8c425,60,114,3,83.97333333333334,5.0,1,Dogs
3f995f07c49d0d55a99d5c54957f7d81,8,503,43,107.6093023255814,4.209302325581396,2,Cows
3f9be91358837bff69df67edfa3e42e8,108,152,7,108.67857142857142,4.428571428571429,1,Dogs
3f9c56764fabca627406093dcb3ef0b4,126,219,7,144.9928571428571,4.714285714285714,0,Opportunities
3fac58ce0ad699020c7944d53c41329c,8,90,10,169.03799999999998,4.4,2,Cows
3fadb4cba4c35bce6a7eaf9872d5623a,454,508,3,92.50666666666666,3.3333333333333335,1,Dogs
3faf68a3b0af94b10bac70d86077be49,484,570,7,206.01285714285714,4.571428571428571,0,Opportunities
3fd1e727ba94cfe122d165e176ce7967,147,270,35,105.36399999999998,3.942857142857143,2,Cows
3fe7120d6257285ac6a3ce7cb071ccec,231,236,2,114.13,3.5,1,Dogs
3fefda3299e6dfaea3466ef346a3571a,383,383,1,225.21,4.0,0,Opportunities
4003520d80d0bad1d5623f7aa3c63cda,336,336,1,86.74,1.0,1,Dogs
402916f742e5c740cc751493d9cf5053,5,23,9,164.27,4.666666666666667,2,Cows
403aa86912527d730337ffcb0fb096ab,287,576,11,833.1372727272727,3.727272727272727,0,Opportunities
4049512728d969bec69f84088b012416,209,492,7,78.61000000000001,5.0,1,Dogs
404e1ba01358af4cd63f679b2c4d1fa1,13,373,8,68.9675,5.0,2,Cows
406740ee611378a662d274c7d8c43c4a,138,173,8,246.51000000000002,4.375,0,Opportunities
406822777a0b9eb5c50e442dd4cd3ec5,6,302,44,101.11840909090911,4.25,2,Cows
4091f77d8c768fc3e81c20761471761d,22,235,8,163.73375000000001,2.75,2,Cows
40d54b51e962dbe09cabbcfd33298dee,4,417,30,249.42066666666668,4.0,2,Cows
40db9e9aa57f7bb151bcda6b0f9bdbb7,11,201,12,1985.3324999999998,2.25,0,Opportunities
40ec8ab6cdafbcc4f544da38c67da39a,19,27,2,78.5,5.0,1,Dogs
411f3b52d857390502ee4e4d5ceabc2d,7,141,21,106.5352380952381,3.9047619047619047,2,Cows
4125d9385a25e82d2f72d3a0fd55bc3f,27,27,1,61.3,5.0,1,Dogs
412a4720f3e9431b4afa1476a1acddbe,15,352,21,122.3409523809524,4.238095238095238,2,Cows
4170f6a9367e6b5d6401d03ce6d54569,252,312,4,165.45250000000001,4.0,0,Opportunities
417a1e6c7321084d2a0ae0d023cfad93,210,210,1,61.38,5.0,1,Dogs
41958cbd3335433c8740300e8cd600d5,85,85,1,40.38,5.0,1,Dogs
41ab63a91b8b264e8c8780368bf1dd5b,48,327,12,267.7933333333333,4.25,0,Opportunities
41b14765bd56c8ad10971074380f9c0c,31,162,8,64.32875,4.625,1,Dogs
41b39e28db005d9731d9d485a83b4c38,9,586,187,113.29299465240642,4.179144385026738,2,Cows
41b86b552e54e3a7009596125aa8b167,506,526,10,182.99100000000004,4.3,0,Opportunities
41c2bad7229b0c25e6becf179ebf63ff,39,274,20,48.59599999999999,4.95,2,Cows
41c9d3997dd3c072c31139dc5bb5761f,542,579,3,370.18,4.333333333333333,0,Opportunities
41da412d33e8da4f22baf55cb1bde82c,70,216,15,82.47066666666667,4.666666666666667,2,Cows
41e0fa5761c886a630994a55c12087e7,75,147,5,98.38199999999999,5.0,1,Dogs
4200ddf1967c5e41e48db62bc6d4b5ac,133,373,22,61.96136363636363,4.0,1,Dogs
4221a7df464f1fe2955934e30ff3a5a1,16,62,5,217.808,4.8,0,Opportunities
422be4cc81a457fdb46f47edeb968ae5,579,579,1,317.37,5.0,0,Opportunities
427165bf50f8ca07efc7bdc2bfcf1688,124,145,5,338.58000000000004,3.2,0,Opportunities
42b6488f5b8246d9141712abd4b1b693,14,138,2,144.9,4.0,0,Opportunities
42b729f859728f5079499127a9c2ef37,6,231,103,53.11747572815533,4.466019417475728,2,Cows
42bde9fef835393bb8a8849cb6b7f245,9,418,34,245.33441176470592,4.352941176470588,2,Cows
42d4b7e70819438f5ada61c965e92d7e,162,162,1,100.78,1.0,1,Dogs
42ef3192a9ff87a22d1867b74b3ee205,26,238,23,71.99869565217391,4.6521739130434785,2,Cows
42fa4ee7240e9b8eb4576358ec142ba7,51,206,22,203.5490909090909,4.7272727272727275,2,Cows
42fb44130ac3134cde8e35cf8ec7df25,523,525,2,34.64,5.0,1,Dogs
430315b7bb4b6e4b3c978f9dfa9b0558,23,231,19,179.71368421052628,3.9473684210526314,2,Cows
4305fe92735c8a43d154ff6dd2b8d927,3,398,17,176.4494117647059,4.176470588235294,2,Cows
431050a06a317f2b38168dec3dcd2b46,29,122,10,157.615,4.5,2,Cows
431af27f296bc6519d890aa5a05fdb11,28,489,116,131.93534482758622,3.7758620689655173,2,Cows
4324dd16853115efb0fd9d0d131ba6f4,176,455,12,129.47333333333333,4.083333333333333,0,Opportunities
432c37c9dfba871172ec162e20118b8c,138,545,44,82.15454545454544,4.25,2,Cows
432c67955c0acd1fd6b0b5d678766a71,689,689,1,449.65,5.0,0,Opportunities
43402bdf22aa2310e8f99e2f94f78628,62,106,4,209.275,2.5,0,Opportunities
4342d4b2ba6b161468c63a7e7cfce593,35,101,2,281.72,1.0,0,Opportunities
436bf27f2f18474fc6047702e9f8a866,588,588,1,44.42,5.0,1,Dogs
4371b634e0efc0e22b09b52907d9d469,15,439,101,100.68871287128717,4.445544554455446,2,Cows
43753b27d77860f1654aa72e251a7878,355,355,1,66.28,5.0,1,Dogs
4391ea5c5990502176a1dcda44a2373d,105,317,3,828.1,4.666666666666667,0,Opportunities
439a47cc365d6e3bd526812ea9de3c29,55,372,8,176.36624999999998,4.25,0,Opportunities
43a1d4bab73b816e44ef4e4facd9f9b5,554,554,1,205.4,4.0,0,Opportunities
43a5d4a57af536fddc96d08be3afdfcb,440,440,1,179.13,1.0,0,Opportunities
43b2c864251aa0ce4030c746984e088a,6,31,2,64.66,3.0,1,Dogs
43f8c9950d11ecd03a0304a49e010da6,91,398,41,117.24926829268293,4.560975609756097,2,Cows
44073f8b7e41514de3b7815dd0237f4f,20,552,142,151.84549295774647,3.73943661971831,2,Cows
440dd6ab244315c632130ecfb63827b1,25,694,91,166.83043956043966,3.89010989010989,2,Cows
443d880f15cbd3572885e1d44bf2c478,404,404,1,125.0,2.0,1,Dogs
4450bd8327d471c4a11a83d1445b1b62,505,505,1,214.56,5.0,0,Opportunities
446cc09cdbb130904da114e807dbec40,86,176,3,102.32333333333334,4.666666666666667,1,Dogs
44717f64ec2a457979cf83c429077666,10,28,2,85.455,5.0,1,Dogs
447d377bdb757058acb569025ee18a93,207,207,1,83.01,5.0,1,Dogs
44ed138eca6214d572ce1d813fb0049b,8,21,2,92.9,4.5,2,Cows
44f091b5abab8018f682fce8124b85e5,289,352,3,129.72666666666666,3.6666666666666665,1,Dogs
45213867cefbf2cd4c6177e10216a951,322,578,14,384.94,3.857142857142857,0,Opportunities
4559697a8f7e637227c2eeaed843baff,63,560,39,107.72307692307689,4.205128205128205,2,Cows
455befea1bb853c75ccbca94cff26e5c,83,83,1,42.05,3.0,1,Dogs
455c5640e8c5bd1b2ee85c0158f85727,106,195,8,898.36125,4.5,0,Opportunities
455f46ef09a9e45667e2981df84b5cc2,21,21,1,48.21,4.0,1,Dogs
457fe919b032a3f7dadba6fb92cf7855,23,118,9,138.45666666666668,4.777777777777778,2,Cows
458c6fa920810ce2492da71bc26d9eec,250,260,2,431.185,2.5,0,Opportunities
458d868c9642f55f18f04e951a3fdde6,393,454,2,1411.375,5.0,0,Opportunities
45a3d05fb00435e52a28859dd03703b3,571,571,1,1323.79,5.0,0,Opportunities
45ba18c210d42734ec52c0c1c574e9ee,5,148,35,175.432,4.114285714285714,2,Cows
45c20d94d9171b0bcfab3c955e47d67b,363,481,4,52.6425,4.5,1,Dogs
45d33f715e24d15a6ccf5c17b3a23e3c,12,694,56,130.41732142857143,4.142857142857143,2,Cows
461ff5303b6c9c1a4a07f40c5aece516,45,187,3,69.16000000000001,3.6666666666666665,1,Dogs
466222e777149751370e7e98fb623b0c,22,22,1,105.45,5.0,1,Dogs
4677a5437afda5fa7140b927b07be1cc,20,137,11,348.7,4.363636363636363,0,Opportunities
46dc3b2cc0980fb8ec44634e21d2718e,11,693,503,267.3640357852878,4.248508946322068,2,Cows
46ef1a25845fc051c2998d878354810c,11,349,5,69.69000000000001,4.4,2,Cows
4736e9d642ef4257cd7622516931eb51,3,285,16,90.610625,4.125,2,Cows
47648caee88ccfe951fbb27fbf7b4cbe,99,148,3,544.3299999999999,3.6666666666666665,0,Opportunities
478bfe564db21eeb44386606aa30b650,244,324,3,76.93333333333334,4.666666666666667,1,Dogs
47efca563408aae19bb7206c2d969ea9,5,236,11,273.70272727272726,4.363636363636363,2,Cows
47f55702f598c7c6cc8458b0fbc1c49a,348,348,1,94.77,5.0,1,Dogs
48162d548f5b1b11b9d29d1e01f75a61,12,580,66,344.36590909090904,3.984848484848485,2,Cows
4830e40640734fc1c52cd21127c341d4,1,399,204,64.41813725490199,4.2254901960784315,2,Cows
48328ec9a579151d9cc6a86d4a59336c,344,344,1,1196.78,2.0,0,Opportunities
483ca627d131e18f988349b1655c0acd,154,154,1,283.73,5.0,0,Opportunities
48436dade18ac8b2bce089ec2a041202,10,532,134,110.74783582089555,4.104477611940299,2,Cows
485452467ff670447e84a8370c3fc898,180,208,3,105.14666666666666,4.666666666666667,1,Dogs
4867209cb29b56b92893d7bde3ce8012,73,73,1,169.15,4.0,0,Opportunities
4869f7a5dfa277a7dca6462dcf3b52b2,4,533,1124,223.0743149466194,4.139679715302491,2,Cows
48985c61529077fa4f1e38bcff0f2ed3,393,575,7,146.76714285714283,4.428571428571429,0,Opportunities
48b6c3f4c6a93171da04b75313f2130f,126,172,2,164.03,5.0,0,Opportunities
48bad451945f5227341793478d6353ea,246,558,3,128.16333333333333,4.0,1,Dogs
48e5ee06fb2dc74df1c711a9b6dfac2a,207,207,1,102.3,5.0,1,Dogs
48e954b2da4f6a750c844173b347ed40,114,141,2,278.405,4.5,0,Opportunities
48efc9d94a9834137efd9ea76b065a38,580,613,33,20.181818181818187,5.0,1,Dogs
48fb026ed7455a42f5d3e9390ed5088e,366,462,9,79.81222222222223,2.888888888888889,1,Dogs
49067458c68f7701fd334ce326accbe0,11,335,17,99.99117647058823,3.3529411764705883,2,Cows
4917cee8d902e13428c3ec4b1ca6f315,12,465,31,199.3012903225806,4.161290322580645,2,Cows
491a5ada3aa1678414e990262c4bbdc1,511,511,1,1435.58,5.0,0,Opportunities
49383af7ab774e4e8f3000f49c83dc4b,8,123,8,119.74875000000002,4.375,2,Cows
4965a7002cca77301c82d3f91b82e1a9,130,130,1,16.36,5.0,1,Dogs
497709c2976a8fa308730a2dec5b0726,40,40,1,94.04,5.0,1,Dogs
4978a02ea9c8be7a9b5480680f40334e,24,161,18,152.4077777777778,3.5555555555555554,2,Cows
499185655c29ecfdbfe776ef7cf875b5,88,88,1,106.33,4.0,1,Dogs
4992e76a42cb3aad7a7047e0d3d7e729,15,474,56,63.92892857142861,3.9642857142857144,2,Cows
499ec63c58e51296c9cf57edcfe1c8a8,86,139,5,82.586,4.8,1,Dogs
49cdc90518a4f82676b38b3c1aa43ff6,0,79,5,324.422,3.8,2,Cows
49e7217cfe4e427191c378ec626d8737,93,465,12,268.4075,4.083333333333333,0,Opportunities
49f8d2ea7b718d0ce587d34207caf2b4,5,5,1,150.27,5.0,0,Opportunities
4a1917ef994878940e1fb03eeb787ad7,34,70,2,423.30999999999995,3.0,0,Opportunities
4a1f694197d05fe70026b016a7316b41,16,193,14,95.93642857142858,4.571428571428571,2,Cows
4a23adac87cf538689fa600d976f78b2,7,11,3,146.80333333333337,4.333333333333333,2,Cows
4a3ca9315b744ce9f8e9374361493884,2,598,1772,137.94832392776553,3.830981941309255,2,Cows
4a3ccda38b2129705f3fb522db62ca31,10,349,64,297.5562499999998,3.9296875,2,Cows
4a5b36211b1f51bf7eaa5c10a57fa483,23,23,1,155.26,5.0,0,Opportunities
4a82168aaef173cbb6e46ae88728f919,22,46,4,153.0975,4.0,0,Opportunities
4a82c4af97ffc0fb2dc26bfdc03b1842,379,455,3,70.3,5.0,1,Dogs
4aba391bc3b88717ce08eb11e44937b2,25,573,27,305.5881481481482,4.0,2,Cows
4aba6a02a788d3ec81c03137144d9a80,225,225,1,105.28,5.0,1,Dogs
4b0fdb526525f9890eb145bf1534640e,6,184,18,171.0288888888889,4.055555555555555,2,Cows
4b1eaadf791bdbbad8c4a35b65236d52,528,694,5,205.808,2.6,0,Opportunities
4b39558c138930b9e5489c93b6df5fe3,226,287,4,307.27250000000004,4.5,0,Opportunities
4b5f66b7adcf57f1ecc0d3c07dd6b177,34,525,23,321.3882608695652,4.130434782608695,2,Cows
4b90495391ac0bd181a80a459df1e718,692,692,1,266.11,4.0,0,Opportunities
4b9750c8ad28220fe6702d4ecb7c898f,2,321,217,89.44373271889404,4.364055299539171,2,Cows
4b98b0428fc1932cc2514ef9ce2505e6,285,352,2,181.715,2.0,0,Opportunities
4ba52dfeba874da5b9ee7b17c7494f04,309,393,11,151.62818181818182,4.363636363636363,0,Opportunities
4bcec44888b30ba9001234c534716d3f,41,235,5,41.846,4.6,1,Dogs
4bde6149c15cf7e177b36fa060dd6de8,688,691,2,96.23,5.0,1,Dogs
4be6b962d83299498bae2190f95d6566,16,174,11,74.41545454545457,3.8181818181818183,2,Cows
4be9ae93c4fc0f41713d71a4194ee1b3,11,11,1,136.97,5.0,0,Opportunities
4bf2f4ee540798a61f9636d12cd9cc80,20,518,29,189.69000000000003,4.137931034482759,2,Cows
4bf658053d453036c70976bccb2c31b2,468,501,2,912.28,4.5,0,Opportunities
4bfc7a4a1cf8d4d2121c27422d9e50b5,6,156,26,417.4807692307693,4.538461538461538,2,Cows
4c03b9dd4c11ee2cb35c96c49efc9420,326,482,48,153.6408333333334,4.0625,0,Opportunities
4c18691b6037662be2df78a765d98ab5,1,184,63,71.83952380952381,3.873015873015873,2,Cows
4c1c7281388a33dd06daac44f9fadbd1,69,147,5,53.98199999999999,4.8,1,Dogs
4c2b230173bb36f9b240f2b8ac11786e,8,561,258,74.84643410852719,3.937984496124031,2,Cows
4c498c7345e89aebad651544829beca0,13,269,47,116.01382978723403,4.276595744680851,2,Cows
4c4d546adf3c3868fe19c9ec6e9ffda9,12,83,2,78.54499999999999,4.0,1,Dogs
4c60877808f4318ef1107fbeb8f89afa,225,270,2,75.315,4.0,1,Dogs
4c61e37f664c3c88aff092aa5ac779d7,134,171,7,129.73857142857145,3.5714285714285716,1,Dogs
4c8545742faaf58fafd5fd14d25d75cf,101,166,4,804.0775,4.5,0,Opportunities
4c8b8048e33af2bf94f2eb547746a916,4,371,19,133.55263157894737,3.3684210526315788,2,Cows
4cc43a222a0f94910728b62b97a8c5f8,210,210,1,120.76,3.0,1,Dogs
4cc4fd4fdd406a85bbdc1f824b731bd7,184,184,1,571.22,5.0,0,Opportunities
4ce8b55b4bfa4659184e7becc1fba3f2,121,128,2,180.16500000000002,3.0,0,Opportunities
4cf490a58259286ada5ba8525ba9e84a,279,533,7,173.97857142857143,3.4285714285714284,0,Opportunities
4d0041cdbe51b4617d95c70b19decc74,29,110,8,683.18625,4.5,0,Opportunities
4d232b78ab7ef10393dc3807d827bc0d,13,38,5,337.998,4.4,0,Opportunities
4d600e08ecbe08258c79e536c5a42fee,531,692,7,565.5899999999999,4.428571428571429,0,Opportunities
4d6d651bd7684af3fffabd5f08d12e5a,5,491,363,141.1925344352615,4.214876033057851,2,Cows
4d9fea3499bdc22aa4da4e339365f215,55,192,2,111.37,5.0,1,Dogs
4da0e408c99d2fdc2126dc9fce518060,15,591,44,91.91977272727273,4.409090909090909,2,Cows
4dab98ca6cd6d3df586203cefd28a042,177,177,1,173.23,5.0,0,Opportunities
4dbd95a08b31ede5c82d3f861cb1ce1a,289,465,4,115.97999999999999,4.75,1,Dogs
4dc2e811a1760953cb7c6a590b498943,8,8,1,199.84,5.0,0,Opportunities
4dc646b9b9e8e411ef48ba000ea3ac6f,12,206,4,88.315,2.75,2,Cows
4ddeb3e828550cddc8d45c8bc36ab2d1,532,532,1,164.45,5.0,0,Opportunities
4de6e4ba574aa9dfdc824bc44dc47fdd,55,232,14,50.31571428571429,4.071428571428571,1,Dogs
4deebb3199eeafb282ae33229144f94b,32,226,4,230.3725,4.0,0,Opportunities
4e06067cc08b3f41d837768d392c3ee3,24,408,31,53.43903225806451,4.129032258064516,2,Cows
4e0d109ccfba9a1151c103049880c857,89,278,2,173.865,3.0,0,Opportunities
4e17c65a516f69d023a2ae78b84f28d6,2,533,61,144.17721311475412,4.229508196721311,2,Cows
4e2627090e6e5b9fabba883a37897683,183,183,1,90.24,1.0,1,Dogs
4e326052e5dbba8adcd512f3450a307e,185,209,3,218.65333333333334,2.3333333333333335,0,Opportunities
4e42581f08e8cfc7c090f930bac4552a,277,277,1,151.8,1.0,1,Dogs
4e480be820e37de1444325ff358c9296,48,48,1,573.74,5.0,0,Opportunities
4e5725ba188db8252977a4f0227bd462,95,189,21,106.15999999999998,3.5238095238095237,2,Cows
4e6015589b781adaa5ce7f1892d06bb1,217,320,3,246.83333333333334,3.6666666666666665,0,Opportunities
4e7c18b98d84e05cbae3ff0ff03846c2,47,570,80,144.45437500000003,4.2,2,Cows
4e85b538b0dad58852641540686d0e14,65,398,4,161.58749999999998,3.75,0,Opportunities
4e8dacf3d38f281ae26c3e0321d92d88,532,579,8,274.505,3.125,0,Opportunities
4e922959ae960d389249c378d1c939f5,0,687,412,127.70631067961153,3.9563106796116503,2,Cows
4e92348462c75b6c842b994ce84a0ed4,56,56,1,85.49,5.0,1,Dogs
4ea2f12dbe91deeacd2c1e74f069a6e6,142,357,4,70.0675,4.75,1,Dogs
4eb61f060e7dcc1d5a80d806c35cc541,6,159,8,190.48874999999998,3.875,2,Cows
4ebdc7e6cd6102a022dadc49156d4ea8,40,553,29,47.561379310344826,3.793103448275862,2,Cows
4eeb99008a0f59d2c7759c59f9a346eb,72,128,2,660.475,4.5,0,Opportunities
4ef4c39cf3c24f326434cf0b2e48046a,6,222,7,145.19428571428574,3.7142857142857144,2,Cows
4f0d637c1197fd65405ebd755ac9f86b,69,90,2,116.235,5.0,1,Dogs
4f1f1c8666cdb6442f775c4e8caed465,28,34,2,535.1949999999999,5.0,0,Opportunities
4fae87d32467e18eb46e4a76a0a0b9ce,11,11,1,120.8,5.0,1,Dogs
4fb41dff7c50136976d1a5cf004a42e2,207,274,3,432.25666666666666,4.0,0,Opportunities
4fe2f67634d00c021aa01f96b6f2d68e,12,17,2,59.42,5.0,1,Dogs
5011f0d93373a4c5753adf58ca77af8d,107,378,11,111.1990909090909,4.090909090909091,1,Dogs
503c1de08ae81a2d86f17951b204db55,34,426,22,241.90454545454543,4.409090909090909,2,Cows
5058e8c1e82653974541e83690655b4a,25,316,62,231.50354838709677,3.2096774193548385,2,Cows
5075aaa8404020ae6aa8bf4792099b41,227,531,10,187.215,3.9,0,Opportunities
50770d25768b0486d89be26afca3108f,42,259,6,41.31,4.0,1,Dogs
508808d438fe2ff972ed13bb8f4a82e2,1,24,9,47.537777777777784,4.666666666666667,2,Cows
50a7e551a7b3f8d37cd6e32d8bfbe5ea,35,35,1,167.96,5.0,0,Opportunities
50bf89f1349bc0409a268c3a49678009,58,58,1,282.47,5.0,0,Opportunities
50c9975695009e5e6473912e83a6d1da,36,569,50,139.0828,3.88,2,Cows
51209b446b2073894bdc0face6c73ffc,41,76,2,219.44,2.5,0,Opportunities
512d298ac2a96d1931b6bd30aa21f61d,11,224,11,712.3790909090908,4.2727272727272725,0,Opportunities
513a54369b6a8a6602fcb0e129c6d78d,3,11,2,31.33,4.5,1,Dogs
